id|date|time|timezone|user_id|username|tweet|replies|retweets|likes|location|hashtags|link
950372021858328576|2018-01-08|14:22:01|GTB Standard Time|98981845|roseroaldie|It hurts to see altcoins that I have in red colors and slowly going deeper <Emoji: Tired face><Emoji: Tired face><Emoji: Tired face><Emoji: Tired face><Emoji: Confounded face><Emoji: Pensive face><Emoji: Astonished face><Emoji: Disappointed face><Emoji: Face with look of triumph><Emoji: Crying face><Emoji: Loudly crying face><Emoji: Loudly crying face>#alts#altcoins#cryptocurrency#trx #tron $trx#XVG $xvg #vergecurrency #VergeCoin#xlm #stellar $xlm#ada #cardano#bitcoin|5|0|4||['#alts', '#altcoins', '#cryptocurrency', '#trx', '#tron', '#XVG', '#vergecurrency', '#VergeCoin', '#xlm', '#stellar', '#ada', '#cardano', '#bitcoin']|https://twitter.com/roseroaldie/status/950372021858328576/
950344845536702465|2018-01-08|12:34:02|GTB Standard Time|281215052|iStP_|God it's so tough to keep track of my cRyPtOCurrEnCY between all my GAA matches and ordering lattés from Starbucks <Emoji: Expressionless face><Emoji: Expressionless face><Emoji: Expressionless face>|1|1|4||[]|https://twitter.com/iStP_/status/950344845536702465/
952660883532021760|2018-01-14|21:57:08|GTB Standard Time|948940230463246337|lumenbaby|Virtual Currency Girls, a Japanese pop group that sings about #crypto. Each one of the 8 members represents a #cryptocurrency. $BCH, $BTC, $ETH, $MONA, $NEO, $XEM and $XRP. $XLM is sadly not represented <Emoji: Disappointed face> pic.twitter.com/Q6Y3OElwLV|2|0|0||['#crypto', '#cryptocurrency']|https://twitter.com/lumenbaby/status/952660883532021760/
952649006328397824|2018-01-14|21:09:57|GTB Standard Time|942150872892448768|itsbitcoinbitch|Ahh #Tron, you're like everyone's worst ex. Just keep on coming back and letting me down. <Emoji: Face with rolling eyes>$TRX #crypto #cryptocurrency #cryptonews #TRONCOIN|1|0|4||['#Tron', '#crypto', '#cryptocurrency', '#cryptonews', '#TRONCOIN']|https://twitter.com/itsbitcoinbitch/status/952649006328397824/
952610784529534976|2018-01-14|18:38:04|GTB Standard Time|918599689225859072|ManCyripto|@justinsuntron wake up!!! You need to work bro! Fucking coin is decreasing<Emoji: Unamused face><Emoji: Unamused face><Emoji: Unamused face><Emoji: Unamused face>#trx #VERGE #blockchain #cryptocurrency #binance #Tron #Ripple #Dash $BTC $TRX $XVG $ETH $XRP|2|0|1||['#trx', '#VERGE', '#blockchain', '#cryptocurrency', '#binance', '#Tron', '#Ripple', '#Dash']|https://twitter.com/ManCyripto/status/952610784529534976/
952604905289797632|2018-01-14|18:14:42|GTB Standard Time|939873348791697408|_cryptoevents_|When everyone entered the #alts dearly, and you waited for a sale and bought up all the #altcoins on a deep dip<Emoji: Smirking face>#bittrex #binance #trading #signal #trading #pump #profits #targets #airdrop #TRON #ICO #cryptocurrency #Ripple #blockchain #TRX #fintech #bitcoin #cryptoexchange pic.twitter.com/tzwQLNeEgQ|5|2|4||['#alts', '#altcoins', '#bittrex', '#binance', '#trading', '#signal', '#trading', '#pump', '#profits', '#targets', '#airdrop', '#TRON', '#ICO', '#cryptocurrency', '#Ripple', '#blockchain', '#TRX', '#fintech', '#bitcoin', '#cryptoexchange']|https://twitter.com/_cryptoevents_/status/952604905289797632/
952575797918883840|2018-01-14|16:19:02|GTB Standard Time|949251687662981121|womantothemoon|Fake accounts win 99% of the time. <Emoji: Face with look of triumph> These giveaway accounts are trolling us so fucking hard. #cryptocurrency|5|1|9||['#cryptocurrency']|https://twitter.com/womantothemoon/status/952575797918883840/
952561595376381953|2018-01-14|15:22:36|GTB Standard Time|949354424438284288|crypto_average|"@PlanTheTrade_ Simple! When are you releasing your trading course? My beginner readers are looking for courses. Right now I send them to the trading tutorial hell call search YT for ""cryptocurrency investing"" and to use TradingView <Emoji: Slightly frowning face> #cryptocurrency #TradingView #cryptocurrencies"|2|0|2||['#cryptocurrency', '#TradingView', '#cryptocurrencies']|https://twitter.com/crypto_average/status/952561595376381953/
952517768452206593|2018-01-14|12:28:27|GTB Standard Time|919927710893428736|ForexIML|They’re teaching us Currency exchange and for no extra cost they are bringing out the exact same tools,support and signals for crypto currency <Emoji: Face screaming in fear> now that is going to make everyone some insaneee money <Emoji: Money bag>|1|0|1||[]|https://twitter.com/ForexIML/status/952517768452206593/
952511450165071872|2018-01-14|12:03:21|GTB Standard Time|138537149|ExtraLars|Dear @dogecoin,I should have known that since you haven't updated software in 2 years that your cryptocurrency is worthless & not to buy.<Emoji: Pensive face>  pic.twitter.com/8ZHSsrBGN1|2|0|2||[]|https://twitter.com/ExtraLars/status/952511450165071872/
952380720013545472|2018-01-13|03:23:52|GTB Standard Time|895569983979347968|coingoon|Warden Buffet makes a shocking prediction about #cryptocurrency WATCH this video to see what he said <Emoji: Face screaming in fear> #crypto #bitcoin  http://y2u.be/7ssaqEHVZvk |2|0|0||['#cryptocurrency', '#crypto', '#bitcoin']|https://twitter.com/coingoon/status/952380720013545472/
952325077428854784|2018-01-13|23:42:46|GTB Standard Time|939653296700223490|CryptoPunk_|@BittrexExchange#bittrex #deslisted 26.01.2018BTC - $APXBTC - $BTCDBTC - $MYSTETH - $MYSTFalls of 30% <Emoji: Face with cold sweat><Emoji: Face with cold sweat><Emoji: Face with cold sweat>$BTC $ETH $LTC $NEO $OMG $ARK $ETC $MUSIC $XRP $XLM $XVG $IOTA $DOGE $QTUM $DGB $DASH $ADA#bitcoin #blockchain #cryptomonedas #alts #hispano #esp #cryptocurrency  pic.twitter.com/30etv0C78R|1|0|0||['#bittrex', '#deslisted', '#bitcoin', '#blockchain', '#cryptomonedas', '#alts', '#hispano', '#esp', '#cryptocurrency']|https://twitter.com/CryptoPunk_/status/952325077428854784/
952321529848762368|2018-01-13|23:28:40|GTB Standard Time|946051850872254464|TrainCrypto|Look at that wall <Emoji: Face with open mouth> $POE#cryptocurrency #crypto #cryptotrading #altcoins #alts #BTC #ETH #LTC $BTC $LTC $ETH #POE pic.twitter.com/qMbOgGCjJl|5|0|2||['#cryptocurrency', '#crypto', '#cryptotrading', '#altcoins', '#alts', '#BTC', '#ETH', '#LTC', '#POE']|https://twitter.com/TrainCrypto/status/952321529848762368/
952303231685877760|2018-01-13|22:15:58|GTB Standard Time|1561215384|jerome_1202|<Emoji: Face screaming in fear>@hitbtc You are the worst cryptocurrency exchange ever... I will NEVER revert to you exchange !! <Emoji: Fisted hand sign (medium skin tone)><Emoji: Fisted hand sign (medium skin tone)>  pic.twitter.com/eoyolbF8ak|1|0|1||[]|https://twitter.com/jerome_1202/status/952303231685877760/
952302683729289216|2018-01-13|22:13:47|GTB Standard Time|971247068|JeffMNeale|The day I can stop by my Donut King counter and pay for my cappuccino <Emoji: Hot beverage> and donuts <Emoji: Doughnut> with #bitcoin is the day I'll start thinking about #cryptocurrency.#justsaying <Emoji: Confused face>|2|0|2||['#bitcoin', '#cryptocurrency', '#justsaying']|https://twitter.com/JeffMNeale/status/952302683729289216/
952301287814713344|2018-01-13|22:08:14|GTB Standard Time|403730386|SupraMan1989|Alright can the rest of these weak handed $trx holders sell now so that the whales can get the price they want in order to initiate the next pump?!?Im ready to liftoff<Emoji: Rocket><Emoji: Thinking face><Emoji: Smiling face with sunglasses><Emoji: Neutral face>#tron #Cryptocurrency $btc $Ltc $eth $bch $bcd $xvg $doge $eos $Ada $wtc $neo $sub $vibe $appc $bat $gto pic.twitter.com/G9ljoGFFjP|3|2|13||['#tron', '#Cryptocurrency']|https://twitter.com/SupraMan1989/status/952301287814713344/
952292633979727872|2018-01-13|21:33:51|GTB Standard Time|732100882486026240|HatlessChimp|"Tron is at $0.10 / 700 Satoshi. But my biggest concern is ""Where are all the baby Pigeons?"" You never see them! <Emoji: Drooling face><Emoji: Fearful face><Emoji: Face screaming in fear>#TRX #TRON #cryptocurrency"|1|0|3||['#TRX', '#TRON', '#cryptocurrency']|https://twitter.com/HatlessChimp/status/952292633979727872/
952270143626928128|2018-01-13|20:04:29|GTB Standard Time|812697466990641152|YuggggiBear|Tell me why all the bros are finally jumping on the crypto currency mining train...<Emoji: Weary face>|1|4|5||[]|https://twitter.com/YuggggiBear/status/952270143626928128/
952259546977890307|2018-01-13|19:22:22|GTB Standard Time|2469936721|Dan__Harner|A lot of people about to get stuck with very expensive $BCD. Shoulda bought $APPC low not $BCD high. <Emoji: Smirking face> #crypto #Cryptocurrency #bitcoin #btc #ltc #litecoin #appc|3|0|3||['#crypto', '#Cryptocurrency', '#bitcoin', '#btc', '#ltc', '#litecoin', '#appc']|https://twitter.com/Dan__Harner/status/952259546977890307/
952246012164308993|2018-01-13|18:28:35|GTB Standard Time|837059477560045572|theluxmafiainc|Life Inside a Secret Chinese Bitcoin Mine <Emoji: Face screaming in fear>VIDEO:  https://goo.gl/4k3WLB #tron #trx #xrp #ripple #bitcoin #litecoin #ada #cardano #verge #ethereum #satoshilite #XVG #cryptocurrency #iota #StellarLumens #xlm #icx #eos #omg #Cryptos: #BTC #DASH #XEM #IOTA pic.twitter.com/2rvyytAj2z|3|0|0||['#tron', '#trx', '#xrp', '#ripple', '#bitcoin', '#litecoin', '#ada', '#cardano', '#verge', '#ethereum', '#satoshilite', '#XVG', '#cryptocurrency', '#iota', '#StellarLumens', '#xlm', '#icx', '#eos', '#omg', '#Cryptos', '#BTC', '#DASH', '#XEM', '#IOTA']|https://twitter.com/theluxmafiainc/status/952246012164308993/
952240381399363584|2018-01-13|18:06:13|GTB Standard Time|837059477560045572|theluxmafiainc|Life Inside a Secret Chinese Bitcoin Mine <Emoji: Face screaming in fear>VIDEO:  https://goo.gl/4k3WLB #tron #trx #xrp #ripple #bitcoin #litecoin #ada #cardano #verge #ethereum #satoshilite #XVG #cryptocurrency #iota #StellarLumens #xlm #icx #eos #omg #Cryptos: #BTC #DASH #XEM #IOTA pic.twitter.com/xZwtENfuWj|6|0|1||['#tron', '#trx', '#xrp', '#ripple', '#bitcoin', '#litecoin', '#ada', '#cardano', '#verge', '#ethereum', '#satoshilite', '#XVG', '#cryptocurrency', '#iota', '#StellarLumens', '#xlm', '#icx', '#eos', '#omg', '#Cryptos', '#BTC', '#DASH', '#XEM', '#IOTA']|https://twitter.com/theluxmafiainc/status/952240381399363584/
952213612617068550|2018-01-13|16:19:51|GTB Standard Time|20603009|KuronekoOO3|Waiting for the aggs to follow suit with Foxcoins...<Emoji: Unamused face><Emoji: Pile of poo> <Emoji: Reversed hand with middle finger extended (medium dark skin tone)>to All y’all and this crypto-currency bullshit.|1|0|0||[]|https://twitter.com/KuronekoOO3/status/952213612617068550/
952209313908617216|2018-01-13|16:02:46|GTB Standard Time|21196362|ArthurMingard|I guess what I like most about cryptocurrency is:- No more trips to my local post office to get it exchanged- No more 'Travel Money Card' upsellWhat I worry about:- The future logistics of supermarket trolly rental- Saying 'heads or tails?' to my kids and getting <Emoji: Expressionless face>|0|2|8||[]|https://twitter.com/ArthurMingard/status/952209313908617216/
952198474472280065|2018-01-13|15:19:41|GTB Standard Time|241107691|_Hakki__|@Cryptopia_NZ Can suck my left nutt, allowing new people to register, first solve ur fucking problems with your own customers/Markets . ffs.. <Emoji: Pouting face><Emoji: Pouting face>#bitcoin #cryptopia #sucks #eth #btc #xvg #trx #xrp #pac #cryptocurrency #register #scam #scammers #world|1|0|1||['#bitcoin', '#cryptopia', '#sucks', '#eth', '#btc', '#xvg', '#trx', '#xrp', '#pac', '#cryptocurrency', '#register', '#scam', '#scammers', '#world']|https://twitter.com/_Hakki__/status/952198474472280065/
952171285093781504|2018-01-13|13:31:39|GTB Standard Time|950166001169174528|Mike_Karpov|#KFC in Canada started taking #bitcoin for payment! The cost of a bucket of chicken and potato chips ranges from 0.0011 BTC <Emoji: Fork and knife><Emoji: Poultry leg><Emoji: Smirking face>#BTC #bitcoinnews #BitcoinBucket #cryptocurrency  pic.twitter.com/oGH0ArYPkX|2|0|3||['#KFC', '#bitcoin', '#BTC', '#bitcoinnews', '#BitcoinBucket', '#cryptocurrency']|https://twitter.com/Mike_Karpov/status/952171285093781504/
952155764097015808|2018-01-13|12:29:59|GTB Standard Time|351081739|WhiteRabbit_CZ|Typická ukázka toho, proč nikdy nenechávat #cryptocurrency ležet na burze, ale vždy stáhnout do peněženky! <Emoji: Confused face>  https://twitter.com/michalhardyn/status/952153902522171392 …|1|0|1||['#cryptocurrency']|https://twitter.com/WhiteRabbit_CZ/status/952155764097015808/
952056877550067712|2018-01-12|05:57:02|GTB Standard Time|190804002|TheSoulfulEMU|Kodak surges after announcing plans to launch cryptocurrency called 'Kodakcoin' <Emoji: Face with open mouth>  https://bizboo.st/2CV4Mat  #business #finance #BTC #Art #Leadership #BIZBoost <Emoji: Rocket> pic.twitter.com/34Taqxo3pP|2|3|8||['#business', '#finance', '#BTC', '#Art', '#Leadership', '#BIZBoost']|https://twitter.com/TheSoulfulEMU/status/952056877550067712/
951999690106687488|2018-01-12|02:09:48|GTB Standard Time|941463368942149632|planetcryptopia|after red<Emoji: Pouting face> comes green <Emoji: Money with wings><Emoji: Banknote with dollar sign> $btc $ltc $eth $xrp $ada #cryptocurrency #CryptoNews #Crypto $xvg $pac $linda green day <Emoji: Vertical traffic light> pic.twitter.com/EketGxj4XM|2|0|0||['#cryptocurrency', '#CryptoNews', '#Crypto']|https://twitter.com/planetcryptopia/status/951999690106687488/
951913404473647104|2018-01-12|20:26:55|GTB Standard Time|191736888|Maheshhraut|9988% increase in 24 hours and 31756% increase in last 7 days<Emoji: Fearful face><Emoji: Fearful face><Emoji: Fearful face><Emoji: Fearful face>Wtf is this #Janus #coin!!!!!#bitcoin #ripple #cryptocurrency #ethereum #JNS pic.twitter.com/L75mDySnGi|2|1|2||['#Janus', '#coin', '#bitcoin', '#ripple', '#cryptocurrency', '#ethereum', '#JNS']|https://twitter.com/Maheshhraut/status/951913404473647104/
951875477991493633|2018-01-12|17:56:13|GTB Standard Time|40439778|DanyKilian|Crypto exchange #BINANCE allowing NEW Registrations. <Emoji: Face screaming in fear><Emoji: High voltage sign>Use this link and you'll get a discount:  http://binance.com/?ref=12851566 #binance #cryptocurrency #bitcoin #ether #exchange #users #bittrex #bitfinex #ripple #tron #iota #token #ico #discount #limited #new #justinsun|2|0|0||['#BINANCE', '#binance', '#cryptocurrency', '#bitcoin', '#ether', '#exchange', '#users', '#bittrex', '#bitfinex', '#ripple', '#tron', '#iota', '#token', '#ico', '#discount', '#limited', '#new', '#justinsun']|https://twitter.com/DanyKilian/status/951875477991493633/
951875006992146432|2018-01-12|17:54:21|GTB Standard Time|4249132949|Crypto_Nessa|This one sounds good. Mazefit accepts #XVG as paymentI checked....but nothing for women <Emoji: Disappointed but relieved face><Emoji: Disappointed but relieved face><Emoji: Disappointed but relieved face>#Verge #WraithProtocol #BTC #cryptocurrency #Crypto @mazefit pic.twitter.com/dwmmWzCRWi|3|8|23||['#XVG', '#Verge', '#WraithProtocol', '#BTC', '#cryptocurrency', '#Crypto']|https://twitter.com/Crypto_Nessa/status/951875006992146432/
951833419821981696|2018-01-12|15:09:06|GTB Standard Time|853448760529047553|MadDissident|#trx #tron Of Coarse they're going to back off! Crypto currency is a must be! It's the currency of the future by design! Don't think for one minute that you're sticking it to the man dabbling around in crypto. It was planned that way! <Emoji: Face with rolling eyes> https://www.pymnts.com/news/bitcoin-tracker/2018/south-korea-backs-off-bitcoin-ban/?utm_source=Push+Notifications&utm_medium=Push+Notifications&utm_campaign=Push+Notifications …|1|0|0||['#trx', '#tron']|https://twitter.com/MadDissident/status/951833419821981696/
951826351731937286|2018-01-12|14:41:00|GTB Standard Time|41234873|CreativeName4|A day in the life of #cryptocurrency#Bitcoin Vs. #BitcoinCash communities:#BTC be like <Emoji: Pouting face><Emoji: Face with symbols over mouth><Emoji: Face screaming in fear> while #BCH is always like <Emoji: Grinning face with smiling eyes><Emoji: Slightly smiling face><Emoji: Upside-down face><Emoji: Smiling face with smiling eyes><Emoji: Smiling face with open mouth and tightly-closed eyes>|1|2|11||['#cryptocurrency', '#Bitcoin', '#BitcoinCash', '#BTC', '#BCH']|https://twitter.com/CreativeName4/status/951826351731937286/
951656843226460160|2018-01-11|03:27:27|GTB Standard Time|940787213436096512|Lehmo_gar|Sorry Honey <Emoji: Neutral face> #dyor #bitcoinmemes #altcoins #cryptocurrency #bitcoinguru #litecoin #ethereum #mining #douourownresearch #bitcoin #cryptocurrency #crypto #trading #bitcoincash #ripple #coinbase #binance #bittrex #funnymeme #meme #memesdaily pic.twitter.com/TebTR5TNEx|1|2|2||['#dyor', '#bitcoinmemes', '#altcoins', '#cryptocurrency', '#bitcoinguru', '#litecoin', '#ethereum', '#mining', '#douourownresearch', '#bitcoin', '#cryptocurrency', '#crypto', '#trading', '#bitcoincash', '#ripple', '#coinbase', '#binance', '#bittrex', '#funnymeme', '#meme', '#memesdaily']|https://twitter.com/Lehmo_gar/status/951656843226460160/
972242499241758720|2018-03-09|22:47:29|GTB Standard Time|2916182693|Laurianna90|When your #cryptocurrency #portfolio is down <Emoji: Face with symbols over mouth><Emoji: Face with symbols over mouth><Emoji: Face with symbols over mouth>30% - you go #party  like a #rockstar #smiles #bitcoin #buythedip #dip #hodl #hodlgang #rekt #cryptonews #blockchain #blockchaintechnology #addictedtosnapchat pic.twitter.com/XxmAef7SQR|0|1|10||['#cryptocurrency', '#portfolio', '#party', '#rockstar', '#smiles', '#bitcoin', '#buythedip', '#dip', '#hodl', '#hodlgang', '#rekt', '#cryptonews', '#blockchain', '#blockchaintechnology', '#addictedtosnapchat']|https://twitter.com/Laurianna90/status/972242499241758720/
972230249747505153|2018-03-09|21:58:49|GTB Standard Time|357895797|iamTristanCole|WARNING <Emoji: Pouting face> For the past two months I have been involved in what I thought was a legit crypto currency investment...  https://fb.me/1XV6EBioW |1|1|2||[]|https://twitter.com/iamTristanCole/status/972230249747505153/
972182708473311232|2018-03-09|18:49:54|GTB Standard Time|831629062493855744|xsimonb|Don't mess with Bertha <Emoji: Face with rolling eyes>#GPUMining #MiningRig #MiningFarm #Crypto #CryptoCurrency #CryptoMining #Bitcoin #Ethereum #GraphicsCard #1080Ti #Zotac #Nvidia#EatSleepMineRepeat pic.twitter.com/BZrquDnHT6|9|4|27||['#GPUMining', '#MiningRig', '#MiningFarm', '#Crypto', '#CryptoCurrency', '#CryptoMining', '#Bitcoin', '#Ethereum', '#GraphicsCard', '#1080Ti', '#Zotac', '#Nvidia', '#EatSleepMineRepeat']|https://twitter.com/xsimonb/status/972182708473311232/
972140830931738624|2018-03-09|16:03:30|GTB Standard Time|14799178|jrmoreau|"TFW you see internet marketing pros pivoting to cryptocurrency ""experts"" and you know that the gross-ness has only just begun. <Emoji: Face with rolling eyes>"|1|6|20||[]|https://twitter.com/jrmoreau/status/972140830931738624/
972113733186084864|2018-03-09|14:15:49|GTB Standard Time|950038480360423424|JOmQH9oDIWsui0j|@bullishgentlemn @Z2SCHXEM9Tw3Flz @Cryptomaniac82 Unfortunately, Korean government regulated on cryptocurrency now. <Emoji: Disappointed but relieved face>|2|0|0||[]|https://twitter.com/JOmQH9oDIWsui0j/status/972113733186084864/
972111885419073538|2018-03-09|14:08:29|GTB Standard Time|559909364|Mesut_NG|@orhla__ You people should come and shalaye cryptocurrency to me <Emoji: Crying face> <Emoji: Crying face> edakun|1|0|0||[]|https://twitter.com/Mesut_NG/status/972111885419073538/
972058791956172800|2018-03-09|10:37:30|GTB Standard Time|823215336937943041|CVRTLMusic|Cryptocurrencies are a roller coaster of emotions. <Emoji: Face with tears of joy><Emoji: Thinking face><Emoji: Pouting face><Emoji: Loudly crying face><Emoji: Crazy face>#bitcoin #cryptocurrency|1|0|1||['#bitcoin', '#cryptocurrency']|https://twitter.com/CVRTLMusic/status/972058791956172800/
972038836468449282|2018-03-09|09:18:12|GTB Standard Time|712994687091474434|jjostergaard|if #tron fail to hold on 375 sats line, it will be around 359 again. <Emoji: Face screaming in fear><Emoji: Man shrugging>#blockchain #cryptocurrency #coin #bitcoin #ethereum #eth #tron #trx $trx #nano #xlm #stellar #LTC #fud #fomo #hodl #moon #lambo $usdt $btc $ltc $etc $bch $neo $eos $xrp pic.twitter.com/aHtpwYCMTU|1|0|0||['#tron', '#blockchain', '#cryptocurrency', '#coin', '#bitcoin', '#ethereum', '#eth', '#tron', '#trx', '#nano', '#xlm', '#stellar', '#LTC', '#fud', '#fomo', '#hodl', '#moon', '#lambo']|https://twitter.com/jjostergaard/status/972038836468449282/
972028886170198016|2018-03-09|08:38:40|GTB Standard Time|963385055895793664|MillionCoin1|What do you think about current crypto market situation? <Emoji: Thinking face><Emoji: Flushed face>#HODL #market #trader #crypto #trading #crypto #cryptocurrency $BTC $ETH pic.twitter.com/bfYzLk7PsK|1|5|15||['#HODL', '#market', '#trader', '#crypto', '#trading', '#crypto', '#cryptocurrency']|https://twitter.com/MillionCoin1/status/972028886170198016/
972007402290606081|2018-03-08|07:13:18|GTB Standard Time|915559961534566401|LockCoin1|Piyasa öyle bir düşüyor ki eksiye inecekmişiz izlenimi veriyor<Emoji: Fearful face><Emoji: Fearful face><Emoji: Fearful face>#bitcoin #altcoin #cryptocurrency|2|0|0||['#bitcoin', '#altcoin', '#cryptocurrency']|https://twitter.com/LockCoin1/status/972007402290606081/
972004284312141824|2018-03-08|07:00:55|GTB Standard Time|3929796687|CryptoAlerting|Who else is devastated with their portfolio <Emoji: Loudly crying face> today so far ? $eth $btc $ltc $neo $trx $xvg $iota $icx $etc $bch $xmr $ven $nano #eth #fun #btc #xrp #ltc #neo #cryptocurrency #bitcoin #trx #litecoin #xvg|4|1|1||['#eth', '#fun', '#btc', '#xrp', '#ltc', '#neo', '#cryptocurrency', '#bitcoin', '#trx', '#litecoin', '#xvg']|https://twitter.com/CryptoAlerting/status/972004284312141824/
971999764504965121|2018-03-08|06:42:57|GTB Standard Time|1717547976|tass7077|<Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Loudly crying face><Emoji: Loudly crying face><Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Face with tears of joy><Emoji: Loudly crying face><Emoji: Loudly crying face>#CryptoMania #cryptocurrency #WildRideHodlers #BTC #ethereum #LitecoinFam pic.twitter.com/AX8npW6wxX|1|0|1||['#CryptoMania', '#cryptocurrency', '#WildRideHodlers', '#BTC', '#ethereum', '#LitecoinFam']|https://twitter.com/tass7077/status/971999764504965121/
971965089078128640|2018-03-08|04:25:10|GTB Standard Time|960955774666076160|crypinformation|The end is near <Emoji: Crying face> ya right! <Emoji: Rolling on the floor laughing> # #bitcoin #litecoin #ethereum #cryptocurrency #crypto #crypin #elf #invest #rep #future #Iota #augur #eos #nas #nebulas #ÆLF #oysterpearl #neo #hodl #huobi #kucoin #xrp pic.twitter.com/4brOGJ8S35|2|0|1||['#bitcoin', '#litecoin', '#ethereum', '#cryptocurrency', '#crypto', '#crypin', '#elf', '#invest', '#rep', '#future', '#Iota', '#augur', '#eos', '#nas', '#nebulas', '#ÆLF', '#oysterpearl', '#neo', '#hodl', '#huobi', '#kucoin', '#xrp']|https://twitter.com/crypinformation/status/971965089078128640/
971964083510550528|2018-03-08|04:21:10|GTB Standard Time|985969284|ColorWhistle|Bitcoin falls again, now down 20% on the week  http://on.mktw.net/2G9AFOP  <Emoji: Face with open mouth>#bitcoin #BitcoinCash #BitcoinPrivate #BTC #cryptocurrency #CryptocurrencyNews pic.twitter.com/TTycYvHfdD|2|0|0||['#bitcoin', '#BitcoinCash', '#BitcoinPrivate', '#BTC', '#cryptocurrency', '#CryptocurrencyNews']|https://twitter.com/ColorWhistle/status/971964083510550528/
971942084587466752|2018-03-08|02:53:45|GTB Standard Time|394349006|HRahmanNoodles|Invested in cryptocurrency in December and I've lost $70 already...ion know how yall do that 9-5 shit <Emoji: Smirking face>|0|1|13||[]|https://twitter.com/HRahmanNoodles/status/971942084587466752/
971918609109852160|2018-03-08|01:20:28|GTB Standard Time|967941229932511232|Paul_lindsay_1|@DougPolkPoker @crypto_bobby Gambling... The only way to lose LESS money than cryptocurrency. <Emoji: Face with raised eyebrow><Emoji: Tired face><Emoji: Grinning face with smiling eyes><Emoji: Face with tears of joy><Emoji: Rolling on the floor laughing><Emoji: Face with tears of joy>|0|0|6||[]|https://twitter.com/Paul_lindsay_1/status/971918609109852160/
971890925134909441|2018-03-08|23:30:28|GTB Standard Time|200632582|slavefootjesus|@IOHK_Charles I wish my Daedalus worked so I could secure my cardano <Emoji: Loudly crying face><Emoji: Loudly crying face> #cardano #ada #btc #ethereum #eth #cryptocurrency #cryptotrading #daedalus|1|0|1||['#cardano', '#ada', '#btc', '#ethereum', '#eth', '#cryptocurrency', '#cryptotrading', '#daedalus']|https://twitter.com/slavefootjesus/status/971890925134909441/
971867168429232128|2018-03-08|21:56:04|GTB Standard Time|968185066315763713|CryptoScholars|Don't be one of those people who try to push bitcoin on your friends. If they are silly enough to think bitcoin has zero potential their not your friends, their peasants. Find some new friends <Emoji: Face with raised eyebrow> <Emoji: Grimacing face>#cryptocurrencynews #cryptocurrency #Crypto #bitcoin #altcoins|1|0|2||['#cryptocurrencynews', '#cryptocurrency', '#Crypto', '#bitcoin', '#altcoins']|https://twitter.com/CryptoScholars/status/971867168429232128/
971822570763882496|2018-03-08|18:58:51|GTB Standard Time|964506091513176064|cookeesinc|That damn #SEC !! They won’t let anyone have any fun <Emoji: Face with rolling eyes><Emoji: Sleepy face>... #Bitcoin #BTC #Litecoin #LTC #Ethereum #ETH #Coinbase #XRP #Ripple #Cryptocurrency #Crypto #Blockchain #Amazon #Ebay #Uber #Google #HODL #Monero #XLM #ADA #Cookees #ChipsCoin #CookeesNews pic.twitter.com/EpEMqq9cYc|1|3|4||['#SEC', '#Bitcoin', '#BTC', '#Litecoin', '#LTC', '#Ethereum', '#ETH', '#Coinbase', '#XRP', '#Ripple', '#Cryptocurrency', '#Crypto', '#Blockchain', '#Amazon', '#Ebay', '#Uber', '#Google', '#HODL', '#Monero', '#XLM', '#ADA', '#Cookees', '#ChipsCoin', '#CookeesNews']|https://twitter.com/cookeesinc/status/971822570763882496/
971793359642726400|2018-03-08|17:02:46|GTB Standard Time|955518678535147523|VividToken|View advanced technical analysis on your favorite cryptocurrency with the $Vivid platform!!<Emoji: Down pointing backhand index><Emoji: Down pointing backhand index> View our roadmap to see what else is in store <Emoji: Smirking face><Emoji: Down pointing backhand index> http://bit.ly/VividTokenSite  pic.twitter.com/i9JPNk8T40|2|81|107||[]|https://twitter.com/VividToken/status/971793359642726400/
971750354592428032|2018-03-08|14:11:53|GTB Standard Time|866838051661721602|themouse_report|#GoodMorning.Wish I had better news but everything I am reading revolves around Bears & FUD. Sitting today out... Again. <Emoji: Tired face>#cryptocurrency #crypto #bitcoin #BTC|3|1|2||['#GoodMorning', '#cryptocurrency', '#crypto', '#bitcoin', '#BTC']|https://twitter.com/themouse_report/status/971750354592428032/
971736972069875712|2018-03-08|13:18:42|GTB Standard Time|22551897|faze47|"Useful resource for identifying which crypto's could be classed as securities by the SEC, NEO is ""likely"" <Emoji: Face with raised eyebrow>:  https://tinyurl.com/yco9x8ke  #cryptocurrency #crypto"|2|0|0||['#cryptocurrency', '#crypto']|https://twitter.com/faze47/status/971736972069875712/
971728412774752258|2018-03-08|12:44:42|GTB Standard Time|496850296|CathyConneff|Today I am celebrating International Women’s Day by sitting aghast at a casting for a presenting role asking for presenters to talk about crypto currency in a bikini. <Emoji: Neutral face>|4|12|22||[]|https://twitter.com/CathyConneff/status/971728412774752258/
